[0.29273680972498917, -0.35995754766161214, -0.546226654851014, -0.3946483011496311, 0.23029373029326372, -0.7865135453937053, -0.1742107912531552, 0.3584059853811308]|36460|101
[0.29273680972498917, -0.35995754766161214, 0.012633707025612395, -0.3946483011496311, 0.23029373029326372, -0.7865135453937053, -0.1742107912531552, 0.6291399492421323]|32360|101
[0.29273680972498917, -0.35995754766161214, -0.9579457527973052, -0.017392330152463664, 0.23029373029326372, -0.7865135453937053, -0.1742107912531552, 0.3584059853811308]|39000|101
[0.43007690547312194, -0.35995754766161214, -0.546226654851014, -0.017392330152463664, 0.23029373029326372, -0.6942819054197602, -0.1742107912531552, 0.3584059853811308]|42940|101
[0.29273680972498917, -0.35995754766161214, -0.546226654851014, -0.017392330152463664, 0.23029373029326372, -0.6942819054197602, -0.1742107912531552, 0.3584059853811308]|41380|102
[0.29273680972498917, -0.35995754766161214, -0.546226654851014, -0.1305819222446738, 0.23029373029326372, -0.6942819054197602, -0.1742107912531552, 0.3584059853811308]|28420|101
[0.29273680972498917, -0.35995754766161214, -0.546226654851014, -0.1305819222446738, 0.23029373029326372, 0.03761103401886867, -0.1742107912531552, 0.3584059853811308]|37300|101
[-0.015843498537824408, -0.35995754766161214, -0.546226654851014, -0.017392330152463664, -0.12945427964283063, -0.9155087265757584, -0.1742107912531552, 0.3584059853811308]|36880|101
[0.29273680972498917, -0.35995754766161214, -0.546226654851014, -0.017392330152463664, -0.12945427964283063, -0.7169729437521726, -0.1742107912531552, 0.3584059853811308]|32440|102
[0.29273680972498917, -0.35995754766161214, -0.5786618742135325, -0.1305819222446738, 0.7500275071127729, -0.6942819054197602, -0.1742107912531552, 0.3584059853811308]|40220|101
[0.29273680972498917, 0.73607285109206, -0.546226654851014, -0.017392330152463664, 0.23029373029326372, -0.7169729437521726, -0.1742107912531552, 0.3584059853811308]|49160|101
[0.29273680972498917, -0.35995754766161214, -0.5786618742135325, -0.1305819222446738, 0.19567398199152786, -0.6942819054197602, -0.1742107912531552, 0.3584059853811308]|46220|84
[0.08919448474520375, -0.35995754766161214, -0.546226654851014, -0.1305819222446738, -0.717685527634736, -0.9155087265757584, -0.1742107912531552, 0.3584059853811308]|39040|101
[0.3548956250699635, -0.35995754766161214, -0.546226654851014, -0.1305819222446738, 0.19567398199152786, -0.35726179093298005, -0.1742107912531552, 0.3584059853811308]|32600|102
[0.3548956250699635, -0.35995754766161214, -0.546226654851014, -0.017392330152463664, 0.19567398199152786, -0.35726179093298005, -0.1742107912531552, 0.3584059853811308]|39420|102
[0.3548956250699635, -0.35995754766161214, -0.546226654851014, -0.1305819222446738, 0.23029373029326372, -0.31146023074918494, -0.1742107912531552, 0.16549986926255]|36980|101
[0.3548956250699635, -0.35995754766161214, 0.16316105738802444, -0.1305819222446738, 0.23029373029326372, -0.9155087265757584, -0.1742107912531552, 0.16549986926255]|38760|101
[0.3548956250699635, -0.3252767257462965, -0.546226654851014, -0.1305819222446738, 0.23029373029326372, -0.9155087265757584, -0.1742107912531552, 0.16549986926255]|39160|101
[0.3548956250699635, -0.35995754766161214, -0.546226654851014, -0.017392330152463664, 0.23029373029326372, -0.9155087265757584, -0.1742107912531552, 0.16549986926255]|38540|101
[0.3548956250699635, -0.35995754766161214, -0.546226654851014, -0.017392330152463664, 0.23029373029326372, -0.6618926171719695, -0.1742107912531552, 0.4110259450298974]|42140|101
[0.3548956250699635, 0.8729950259476702, -0.546226654851014, -0.017392330152463664, 0.5158012794106213, -0.9155087265757584, -0.1742107912531552, 0.3584059853811308]|40320|101
