[0.5854637739139881, -0.9570129003405825, 0.04951796289429766, -0.2648283157005935, 0.738710374015092, -0.6888729963699423, -0.6632732826067238, 0.6152547953659, -0.9990104793870422, -0.5556700498269103, 0.9104741423007561, -0.8896353937258843]|480|6
[0.973466756166322, 0.7119129800786497, 0.04951796289429766, -0.2648283157005935, 0.4146957566083489, -0.6888729963699423, -0.7796983426760213, 0.8885163695820635, -0.9990104793870422, -0.5556700498269103, -0.08584622342549508, -0.8896353937258843]|2320|22
[0.973466756166322, -0.7820457194497452, -0.5497058385146814, -0.17207406468658193, 0.4146957566083489, -0.6888729963699423, -0.7796983426760213, 0.3940399577175291, -0.25915159571741, -0.5556700498269103, -0.4131934191408795, -0.8896353937258843]|22260|91
[0.973466756166322, -0.7820457194497452, -0.6889120487749159, -0.2648283157005935, -0.6680857015809205, -0.6888729963699423, -0.7796983426760213, 0.3940399577175291, -0.25915159571741, -0.5556700498269103, -0.38412399557536747, 0.5887074056215083]|17600|79
[0.973466756166322, -0.7820457194497452, -0.6889120487749159, -0.2648283157005935, -0.6680857015809205, -0.6888729963699423, -0.7796983426760213, 0.8885163695820635, -0.25915159571741, -0.5556700498269103, -0.38412399557536747, -0.6821684041139748]|16220|75
[0.4352928730259684, -0.7820457194497452, -0.6889120487749159, -0.7710010395282245, 0.683870800317965, -0.6888729963699423, -0.7796983426760213, 0.3940399577175291, -0.25915159571741, 0.5427445156921218, -0.38412399557536747, 0.5887074056215083]|27200|101
[0.973466756166322, -0.7820457194497452, -0.6889120487749159, -0.2648283157005935, -0.7524227684617353, -0.6888729963699423, -0.7796983426760213, 0.3940399577175291, -0.25915159571741, -0.5556700498269103, -0.38412399557536747, 0.5887074056215083]|18460|81
[0.4352928730259684, -0.7820457194497452, -0.6889120487749159, -0.2648283157005935, 0.4146957566083489, -0.6888729963699423, -0.7796983426760213, 0.3940399577175291, -0.25915159571741, -0.5556700498269103, -0.38412399557536747, -0.6821684041139748]|8380|51
[0.973466756166322, 0.7119129800786497, -0.6889120487749159, -0.7710010395282245, 0.20048520331858155, -0.6888729963699423, -0.7796983426760213, 0.3940399577175291, -0.25915159571741, 0.17351351153872674, -0.38412399557536747, -0.6821684041139748]|26740|101
[0.7026588275700636, 0.7119129800786497, -0.913975807208895, -0.882354979059355, 0.20048520331858155, -0.6347943611253579, -0.7796983426760213, 0.3940399577175291, -0.25915159571741, -0.5556700498269103, -0.5608134118276964, -0.6821684041139748]|24460|96
[0.973466756166322, 0.7119129800786497, -0.913975807208895, -0.819690531798904, 0.20048520331858155, -0.6347943611253579, -0.7796983426760213, 0.3940399577175291, -0.25915159571741, -0.1875210107637746, -0.5608134118276964, -0.6821684041139748]|37200|101
[0.4352928730259684, 0.7119129800786497, -0.913975807208895, -0.2648283157005935, 0.4146957566083489, -0.6888729963699423, -0.4966982059994576, 0.7136008584142979, -0.31226293335589217, -0.5556700498269103, -0.38412399557536747, -0.6821684041139748]|29060|101
[0.9016303902246274, 0.7119129800786497, -0.913975807208895, -0.2648283157005935, 0.3897399386975129, -0.6888729963699423, -0.4966982059994576, 0.7136008584142979, -0.036176450151278905, 0.39961613175056154, -0.38412399557536747, 0.7512210578842977]|28040|101
[0.4242297621507878, -0.7820457194497452, -0.913975807208895, -0.2648283157005935, 0.4146957566083489, -0.0781721291304287, -0.4966982059994576, 0.7136008584142979, -0.25915159571741, -0.5556700498269103, -0.2986662427183393, -0.6821684041139748]|28360|101
[0.4352928730259684, 0.7119129800786497, -0.913975807208895, -0.7710010395282245, 0.4146957566083489, -0.8674559165678679, 0.18250082574056448, 0.3940399577175291, -0.7557422271717233, 0.4466296143940538, -0.6189821799630941, -0.6821684041139748]|32040|101
[0.4352928730259684, 0.7119129800786497, -0.6905274791462124, -0.7710010395282245, -0.9512852455154124, -0.6888729963699423, -0.44166067468356784, 0.3940399577175291, 0.9880704938524252, 0.7920467215341254, -0.6189821799630941, -0.6821684041139748]|37860|101
[0.4352928730259684, 0.7119129800786497, -0.913975807208895, -0.7710010395282245, -0.9512852455154124, -0.6888729963699423, 0.18250082574056448, 0.3940399577175291, -0.7593254215162533, 0.7920467215341254, -0.9583336200314838, -0.6821684041139748]|29000|101
[0.4352928730259684, 0.7119129800786497, -0.913975807208895, -0.2648283157005935, 0.4779820456059882, -0.8674559165678679, 0.18250082574056448, 0.3940399577175291, -0.28031406053516594, 0.7920467215341254, -0.6189821799630941, -0.6821684041139748]|27800|97
[-0.3082008278783328, 0.2668539412387003, -0.913975807208895, -0.7710010395282245, -0.9512852455154124, -0.6888729963699423, 0.18250082574056448, 0.3940399577175291, -0.9679488860250993, 0.25571657936616243, -0.6189821799630941, -0.6821684041139748]|28680|101
[0.18828410434552167, 0.2668539412387003, -0.913975807208895, -0.6028587795167173, -0.9512852455154124, -0.6888729963699423, 0.18250082574056448, 0.3940399577175291, 0.08671104670031227, 0.25571657936616243, -0.6189821799630941, -0.8025326641907113]|46680|101
[0.18828410434552167, 0.19774038881942735, -0.913975807208895, -0.7710010395282245, -0.9512852455154124, -0.6888729963699423, 0.18250082574056448, 0.3940399577175291, -0.9679488860250993, 0.25571657936616243, -0.6189821799630941, 0.8961337245472378]|29560|101
[0.4352928730259684, 0.7119129800786497, -0.6905274791462124, -0.2648283157005935, 0.4779820456059882, -0.6888729963699423, 0.18250082574056448, 0.3940399577175291, -0.27379523037671905, 0.25571657936616243, -0.6189821799630941, -0.6821684041139748]|37540|103
