[0.1398245876007047, 0.3271129371305095, -0.22023137789193226, -0.4313728830268906, -0.49995976193165403, -0.6833144519071248, 0.026896509053450757, 0.6458007635122514, 0.4613202615378622, -0.3704142871904821, -0.5828631035836567, -0.06858392968090166, -0.9725908991934618]|39460|101
[0.1398245876007047, 0.3271129371305095, 0.1490949403529811, -0.4313728830268906, -0.49995976193165403, 0.3403965218307252, -0.6150888205402494, 0.6458007635122514, 0.36779762088847767, -0.3704142871904821, -0.5828631035836567, -0.06858392968090166, -0.9725908991934618]|72380|104
[0.1398245876007047, 0.3271129371305095, -0.3336794036864621, -0.4313728830268906, -0.49995976193165403, -0.6833144519071248, -0.3120069137926431, 0.6458007635122514, 0.4613202615378622, -0.3704142871904821, -0.5828631035836567, -0.06858392968090166, -0.9725908991934618]|34460|101
[0.1398245876007047, 0.3271129371305095, -0.3336794036864621, -0.4313728830268906, -0.49995976193165403, 0.0781042174024269, -0.3250033030929469, 0.3031271401907003, 0.36779762088847767, -0.3704142871904821, -0.5828631035836567, -0.06858392968090166, -0.9725908991934618]|52380|101
[0.978613799798498, 0.04013458409804738, 0.1490949403529811, -0.4313728830268906, -0.49995976193165403, 0.0781042174024269, -0.6150888205402494, 0.6458007635122514, 0.4613202615378622, -0.3704142871904821, -0.5828631035836567, -0.06858392968090166, -0.9725908991934618]|33860|101
[0.1398245876007047, 0.3271129371305095, 0.1490949403529811, 0.7668732877505446, -0.49995976193165403, 0.971015703935858, -0.3250033030929469, 0.6458007635122514, 0.36779762088847767, -0.3704142871904821, -0.6281790001678127, -0.06858392968090166, -0.9725908991934618]|48080|101
[0.1398245876007047, 0.3271129371305095, 0.1490949403529811, -0.4313728830268906, -0.49995976193165403, 0.3403965218307252, -0.3120069137926431, 0.6458007635122514, 0.36779762088847767, 0.07501929114867756, -0.6059707187743524, -0.06858392968090166, -0.9725908991934618]|37840|101
[0.1398245876007047, 0.3271129371305095, 0.1490949403529811, -0.4313728830268906, -0.49995976193165403, 0.3403965218307252, -0.3120069137926431, 0.6458007635122514, 0.4613202615378622, 0.07501929114867756, -0.5828631035836567, -0.06858392968090166, -0.9725908991934618]|37560|101
[0.8493483695646691, 0.3271129371305095, 0.5227119313594948, -0.4313728830268906, 0.4203888911276039, 0.0781042174024269, -0.08657312551062568, 0.6458007635122514, 0.4613202615378622, -0.8702615249147589, -0.5828631035836567, -0.06858392968090166, -0.9725908991934618]|39720|102
[0.8493483695646691, 0.3271129371305095, 0.5227119313594948, -0.4313728830268906, 0.4203888911276039, 0.0781042174024269, -0.08657312551062568, 0.6458007635122514, 0.4613202615378622, -0.8702615249147589, -0.5828631035836567, -0.06858392968090166, -0.9725908991934618]|40100|101
[0.1398245876007047, 0.3271129371305095, 0.1490949403529811, -0.4313728830268906, -0.967925532205818, 0.0781042174024269, -0.3120069137926431, 0.6458007635122514, 0.4613202615378622, -0.8702615249147589, -0.5828631035836567, -0.06858392968090166, -0.9725908991934618]|40340|102
[0.6553368690536758, 0.3271129371305095, 0.5227119313594948, 0.9483203096352197, 0.4203888911276039, 0.0781042174024269, -0.3120069137926431, 0.6458007635122514, 0.4808784469565399, -0.07422298424414553, -0.5828631035836567, 0.4597073492226491, -0.9725908991934618]|39820|101
[0.1398245876007047, 0.3271129371305095, 0.2905192526255158, -0.4313728830268906, 0.4203888911276039, 0.0781042174024269, -0.3120069137926431, 0.6458007635122514, 0.4613202615378622, -0.8702615249147589, -0.5828631035836567, -0.06858392968090166, -0.9725908991934618]|37220|101
[0.6553368690536758, 0.3271129371305095, 0.1490949403529811, -0.4313728830268906, 0.4203888911276039, 0.0781042174024269, -0.3120069137926431, 0.6458007635122514, 0.4613202615378622, -0.8702615249147589, -0.5828631035836567, -0.20145227532441723, -0.9725908991934618]|30600|101
[0.1398245876007047, -0.4169391057174261, 0.2905192526255158, -0.4313728830268906, 0.4203888911276039, 0.0781042174024269, -0.3120069137926431, 0.6458007635122514, 0.4613202615378622, -0.08582879662547627, -0.5828631035836567, 0.09977288027587883, -0.9725908991934618]|43440|92
[0.1398245876007047, -0.4169391057174261, -0.2022568251271868, -0.4313728830268906, 0.4203888911276039, 0.0781042174024269, -0.3120069137926431, 0.2714970186616683, 0.4613202615378622, -0.08582879662547627, -0.5828631035836567, -0.20145227532441723, -0.9725908991934618]|46860|85
[0.1398245876007047, 0.39934568675714033, 0.2905192526255158, -0.4313728830268906, 0.4203888911276039, 0.0781042174024269, -0.3120069137926431, 0.2714970186616683, 0.4613202615378622, -0.8702615249147589, 0.15160033793386063, 0.09977288027587883, -0.9725908991934618]|58700|101
[0.7199050279922266, -0.4169391057174261, 0.2905192526255158, -0.4313728830268906, 0.4203888911276039, 0.0781042174024269, -0.3120069137926431, 0.6458007635122514, 0.4613202615378622, -0.8702615249147589, -0.5828631035836567, 0.09977288027587883, -0.9725908991934618]|38940|101
[0.7199050279922266, -0.7833584107721578, 0.2905192526255158, -0.4313728830268906, 0.2520762358803845, 0.680436265876599, -0.3120069137926431, 0.2714970186616683, 0.4613202615378622, -0.8702615249147589, 0.15160033793386063, 0.09977288027587883, -0.9725908991934618]|49740|104
[0.7199050279922266, -0.4169391057174261, 0.1490949403529811, -0.4313728830268906, 0.2520762358803845, 0.0781042174024269, -0.3120069137926431, 0.6458007635122514, 0.4613202615378622, 0.034387562645546765, -0.5828631035836567, 0.09977288027587883, -0.9725908991934618]|41640|101
