[0.8570749981112087, -0.9437407144275121, -0.26329640144785693, -0.08737539569380548, -0.6609144558355231, -0.7095754041916491, -0.42617322067818564, 0.3765707462975403, -0.7910891994909568, 0.32467861658664465, -0.7637664684122436, -0.48120502033448176]|14460|71
[0.40940336341347083, -0.9437407144275121, -0.5526045513199451, -0.08737539569380548, -0.6609144558355231, -0.7095754041916491, -0.42617322067818564, 0.3765707462975403, -0.7910891994909568, 0.32467861658664465, -0.7637664684122436, -0.48120502033448176]|88840|192
[0.8570749981112087, -0.9437407144275121, -0.5526045513199451, -0.08737539569380548, -0.6609144558355231, -0.7095754041916491, -0.42617322067818564, 0.3765707462975403, -0.7910891994909568, 0.290564639091188, -0.7637664684122436, -0.48120502033448176]|25720|99
[0.8570749981112087, 0.880982799971723, -0.5526045513199451, -0.06521291122204054, -0.6609144558355231, -0.7095754041916491, -0.42617322067818564, 0.3765707462975403, -0.7910891994909568, 0.32467861658664465, -0.6404388727339525, -0.48120502033448176]|50160|143
[0.8570749981112087, 0.880982799971723, -0.5526045513199451, -0.06521291122204054, -0.6609144558355231, -0.7095754041916491, -0.42617322067818564, 0.3765707462975403, -0.7910891994909568, 0.32467861658664465, -0.7637664684122436, -0.48120502033448176]|59320|154
[0.40940336341347083, -0.9437407144275121, -0.5526045513199451, 0.2703019423573798, -0.6609144558355231, -0.7095754041916491, -0.19281506540314441, 0.3765707462975403, -0.31556073095851045, 0.290564639091188, -0.7637664684122436, -0.4265731702168827]|42440|131
[0.40940336341347083, -0.9437407144275121, -0.5526045513199451, -0.9943036439237265, -0.6609144558355231, -0.7095754041916491, 0.4090592053765736, 0.34539889588228223, -0.7910891994909568, 0.290564639091188, -0.7637664684122436, -0.48120502033448176]|30160|103
[0.40940336341347083, -0.9715286873045783, -0.5526045513199451, -0.9943036439237265, -0.6609144558355231, -0.7095754041916491, -0.19281506540314441, 0.34539889588228223, -0.5579668593673526, 0.32467861658664465, -0.7637664684122436, -0.48120502033448176]|71560|171
[0.40940336341347083, -0.9715286873045783, -0.5526045513199451, -0.9943036439237265, -0.6609144558355231, -0.7095754041916491, -0.19281506540314441, 0.34539889588228223, -0.31556073095851045, 0.290564639091188, -0.7637664684122436, -0.48120502033448176]|88940|193
[0.8570749981112087, -0.30130619207934206, -0.5526045513199451, -0.9943036439237265, 0.9684848410805826, -0.7095754041916491, -0.19281506540314441, 0.34539889588228223, -0.31556073095851045, 0.45929059087587976, -0.7637664684122436, -0.48120502033448176]|91060|195
[0.3920422475238521, -0.9715286873045783, -0.5526045513199451, -0.9943036439237265, -0.6609144558355231, -0.7095754041916491, -0.19281506540314441, 0.34539889588228223, -0.5579668593673526, 0.32467861658664465, -0.7637664684122436, -0.48120502033448176]|223460|307
[0.8570749981112087, -0.30130619207934206, -0.5526045513199451, -0.9943036439237265, 0.2954580572681944, -0.7095754041916491, -0.19281506540314441, 0.34539889588228223, -0.5579668593673526, 0.32467861658664465, -0.7637664684122436, -0.48120502033448176]|51180|135
[0.3920422475238521, 0.31700312294784205, -0.5526045513199451, -0.9943036439237265, -0.3198601207744134, -0.7095754041916491, -0.19281506540314441, 0.34539889588228223, -0.5579668593673526, 0.32467861658664465, -0.7637664684122436, -0.48120502033448176]|312600|370
[0.8570749981112087, -0.30130619207934206, -0.5526045513199451, -0.9943036439237265, -0.3198601207744134, -0.7095754041916491, -0.19281506540314441, 0.34539889588228223, -0.5579668593673526, 0.32467861658664465, -0.7637664684122436, -0.48120502033448176]|263360|313
[0.8570749981112087, -0.9715286873045783, -0.5526045513199451, -0.9943036439237265, 0.4589839046646733, -0.7095754041916491, -0.19281506540314441, 0.34539889588228223, -0.0892003374766901, 0.32467861658664465, -0.7637664684122436, -0.48120502033448176]|181080|252
[0.8050668620323262, 0.6419361178287211, -0.5526045513199451, -0.9943036439237265, -0.3198601207744134, -0.7095754041916491, -0.19281506540314441, 0.34539889588228223, -0.5579668593673526, 0.32467861658664465, -0.7637664684122436, -0.48120502033448176]|191380|288
[0.8050668620323262, -0.9437407144275121, -0.5526045513199451, -0.9943036439237265, 0.4589839046646733, -0.7095754041916491, -0.19281506540314441, 0.34539889588228223, -0.5579668593673526, 0.32467861658664465, -0.7637664684122436, -0.48120502033448176]|195260|287
